Invoice Number,Customer ID,Ship To ID,Salesperson ID,Order Number,Customer PO Number,Order Date,Requested Ship Date,Promised Ship Date,Actual Ship Date,Invoice Date,Invoice Discount %
1023535,101044,220397,401051,4212009,2388205,9/9/2014,10/1/2014,10/31/2014,10/31/2014,10/31/2014,0.15
1023766,101073,230752,401020,4213004,2388781,5/27/2013,6/18/2013,6/26/2013,6/26/2013,6/26/2013,0
1024005,101158,210203,401058,4214004,2389351,2/23/2014,3/24/2014,4/7/2014,4/7/2014,4/7/2014,0
1024506,101037,210044,401007,4216009,2390480,12/13/2012,1/6/2013,1/14/2013,1/14/2013,1/14/2013,0
1024982,101014,210020,401049,4218006,2391616,5/1/2013,5/2/2013,5/5/2013,5/5/2013,5/5/2013,0
1025235,101090,230818,401059,4219009,2392178,8/15/2014,9/10/2014,10/2/2014,10/2/2014,10/2/2014,0
1025470,101073,230744,401020,4220002,2392747,8/2/2013,8/27/2013,9/20/2013,9/20/2013,9/20/2013,0
1025716,101096,220510,401027,4221004,2393309,3/9/2014,3/24/2014,4/19/2014,4/19/2014,4/19/2014,0.15
1025959,101176,210229,401019,4222007,2393885,9/20/2014,10/11/2014,10/27/2014,10/27/2014,10/27/2014,0
1026202,101041,210049,401004,4223002,2394443,7/2/2014,7/31/2014,7/31/2014,7/31/2014,7/31/2014,0.15
1026436,101031,230591,401035,4224004,2395017,12/10/2013,12/26/2013,1/14/2014,1/14/2014,1/14/2014,0
1026694,101086,220483,401021,4225001,2395585,7/23/2014,8/19/2014,9/10/2014,9/10/2014,9/10/2014,0
1026926,101033,220336,401021,4226001,2396145,8/3/2013,8/14/2013,9/10/2013,9/10/2013,9/10/2013,0
1027179,101154,210198,401004,4227002,2396718,4/7/2014,4/26/2014,6/3/2014,6/3/2014,6/3/2014,0
1027405,101128,210160,401052,4228005,2397278,7/18/2013,7/28/2013,8/29/2013,8/29/2013,8/29/2013,0.15
1027906,101033,220337,401021,4230006,2398415,11/28/2014,11/29/2014,12/9/2014,12/9/2014,12/9/2014,0.15
1028144,101035,220366,401063,4231008,2398980,10/7/2014,10/18/2014,11/6/2014,11/11/2014,11/11/2014,0.15
1028379,101070,220432,401057,4232004,2399556,11/25/2013,12/6/2013,12/23/2013,12/23/2013,12/23/2013,0
1028622,101086,220464,401021,4233005,2400122,5/15/2014,6/4/2014,6/22/2014,6/22/2014,6/22/2014,0
1028870,101085,230807,401044,4234004,2400679,12/1/2013,12/16/2013,12/26/2013,12/26/2013,12/26/2013,0.15
1029106,101069,230697,401023,4235006,2401248,1/30/2014,2/25/2014,3/7/2014,3/7/2014,3/7/2014,0.15
1029353,101085,230799,401044,4236009,2401820,8/28/2014,9/22/2014,10/15/2014,10/15/2014,10/15/2014,0
1029594,101093,220497,401045,4237009,2402385,4/30/2013,5/1/2013,6/5/2013,6/5/2013,6/5/2013,0
1029835,101085,230772,401044,4238002,2402956,8/30/2014,9/16/2014,10/24/2014,10/24/2014,10/24/2014,0
1030082,101070,220432,401057,4239004,2403525,9/9/2014,9/29/2014,10/12/2014,10/13/2014,10/16/2014,0
1030337,101104,210126,401022,4240010,2404089,4/15/2014,4/21/2014,5/1/2014,5/1/2014,5/1/2014,0
1030581,101002,220275,401036,4241005,2404659,1/11/2014,2/5/2014,2/10/2014,2/10/2014,2/10/2014,0
1031058,101069,230683,401023,4243010,2405792,7/31/2014,8/21/2014,9/18/2014,9/18/2014,9/18/2014,0.15
1031549,101074,210090,401052,4245006,2406917,4/13/2014,4/19/2014,5/31/2014,5/31/2014,5/31/2014,0
1031786,101073,230756,401020,4246008,2407493,6/6/2013,6/24/2013,7/13/2013,7/13/2013,7/13/2013,0
1032265,101085,230759,401044,4248004,2408625,4/15/2014,5/10/2014,6/20/2014,6/20/2014,6/20/2014,0
1032527,101033,220344,401021,4249010,2409189,7/30/2014,8/3/2014,9/8/2014,9/8/2014,9/8/2014,0
1033010,101085,230760,401044,4251007,2410323,5/5/2014,5/21/2014,6/5/2014,6/5/2014,6/5/2014,0
1033240,101090,230824,401059,4252001,2410885,5/11/2013,5/24/2013,6/17/2013,6/17/2013,6/17/2013,0
1033498,101086,220476,401021,4253008,2411460,5/11/2013,5/29/2013,6/29/2013,6/29/2013,6/29/2013,0
1033729,101035,220359,401063,4254002,2412025,5/4/2014,5/20/2014,6/24/2014,6/24/2014,6/24/2014,0.15
1033981,101069,230657,401023,4255007,2412594,5/5/2014,5/9/2014,6/16/2014,6/16/2014,6/16/2014,0
1034213,101086,220476,401021,4256006,2413161,3/10/2014,3/15/2014,3/28/2014,3/28/2014,3/28/2014,0
1034470,101090,230858,401059,4257002,2413731,10/25/2014,11/16/2014,12/10/2014,12/10/2014,12/10/2014,0
1034711,101035,220365,401063,4258007,2414297,10/3/2014,10/19/2014,11/6/2014,11/6/2014,11/6/2014,0.15
1035182,101069,230665,401023,4260003,2415431,2/5/2014,2/23/2014,3/7/2014,3/7/2014,3/7/2014,0
1035424,101035,220359,401063,4261009,2415996,6/27/2014,7/14/2014,8/26/2014,8/26/2014,8/26/2014,0.15
1035915,101069,230670,401023,4263001,2417127,6/17/2013,7/10/2013,8/1/2013,8/1/2013,8/1/2013,0
1036153,101004,220286,401030,4264010,2417693,4/24/2013,5/12/2013,5/21/2013,5/21/2013,5/21/2013,0
1036403,101165,210214,401034,4265003,2418256,4/9/2013,4/12/2013,5/2/2013,5/2/2013,5/2/2013,0
1036643,101086,220481,401021,4266004,2418828,2/18/2013,2/26/2013,3/25/2013,3/25/2013,3/28/2013,0
1036883,101065,220415,401051,4267006,2419390,3/12/2014,3/21/2014,5/3/2014,5/3/2014,5/3/2014,0
1037126,101085,230806,401044,4268005,2419967,2/19/2014,2/23/2014,3/1/2014,3/1/2014,3/1/2014,0
1037378,101069,230679,401023,4269009,2420528,5/11/2014,5/20/2014,6/21/2014,6/21/2014,6/21/2014,0.15
1037627,101199,210261,401049,4270001,2421091,4/7/2014,4/23/2014,5/22/2014,5/23/2014,5/23/2014,0
1037855,101085,230798,401044,4271005,2421667,2/27/2013,3/15/2013,3/21/2013,3/30/2013,3/31/2013,0
1038102,101073,230724,401020,4272004,2422226,2/18/2013,3/11/2013,3/20/2013,3/20/2013,3/20/2013,0
1038349,101090,230871,401059,4273005,2422803,5/13/2014,5/26/2014,7/3/2014,7/3/2014,7/3/2014,0
1038585,101120,210147,401022,4274009,2423366,8/30/2013,9/16/2013,9/23/2013,9/23/2013,9/23/2013,0.15
1038827,101070,220440,401057,4275010,2423932,5/18/2013,6/16/2013,7/3/2013,7/3/2013,7/3/2013,0
1039074,101038,220375,401048,4276003,2424500,6/13/2014,7/5/2014,8/13/2014,8/13/2014,8/16/2014,0
1039315,101090,230858,401059,4277010,2425070,8/29/2014,9/24/2014,9/29/2014,9/29/2014,9/29/2014,0.15
1039560,101085,230762,401044,4278001,2425631,5/18/2014,6/10/2014,7/11/2014,7/11/2014,7/11/2014,0
1039806,101069,230661,401023,4279004,2426194,5/22/2013,6/18/2013,7/11/2013,7/11/2013,7/12/2013,0
1040535,101198,210259,401007,4282002,2427905,4/21/2014,5/8/2014,6/19/2014,6/19/2014,6/19/2014,0
1040770,101070,220433,401057,4283010,2428467,3/28/2013,4/8/2013,4/26/2013,4/26/2013,4/26/2013,0
1041030,101082,220447,401030,4284001,2429038,12/21/2013,1/15/2014,1/22/2014,1/22/2014,1/22/2014,0.14
1041263,101034,230642,401032,4285007,2429601,3/23/2014,4/2/2014,4/13/2014,4/13/2014,4/13/2014,0.15
1041514,101133,210168,401028,4286005,2430172,4/18/2014,5/15/2014,6/22/2014,6/22/2014,6/22/2014,0
1041759,101168,210218,401055,4287009,2430737,2/13/2013,2/28/2013,4/8/2013,4/8/2013,4/12/2013,0.15
1041997,101038,220374,401048,4288004,2431308,10/22/2014,11/15/2014,12/8/2014,12/8/2014,12/12/2014,0
1042230,101070,220432,401057,4289008,2431866,2/8/2013,3/9/2013,4/20/2013,4/20/2013,4/20/2013,0
1042479,101090,230872,401059,4290009,2432436,5/31/2014,6/15/2014,6/25/2014,6/25/2014,6/25/2014,0.1
1042725,101118,210144,401034,4291002,2433008,5/13/2013,6/10/2013,7/5/2013,7/5/2013,7/5/2013,0
1042970,101078,210096,401052,4292009,2433565,1/10/2014,2/1/2014,2/14/2014,2/14/2014,2/14/2014,0
1043202,101128,210160,401052,4293003,2434140,10/16/2013,10/23/2013,11/29/2013,11/29/2013,11/29/2013,0
1043453,101066,210082,401049,4294006,2434700,10/18/2014,11/5/2014,12/18/2014,12/18/2014,12/18/2014,0
1043694,101090,230822,401059,4295004,2435278,10/6/2013,10/23/2013,11/2/2013,11/2/2013,11/2/2013,0
1044187,101028,210038,401049,4297010,2436403,4/7/2013,4/22/2013,5/1/2013,5/1/2013,5/1/2013,0.15
1044422,101002,220275,401036,4298005,2436972,8/1/2013,8/21/2013,9/17/2013,9/20/2013,9/20/2013,0.15
1044665,101100,210118,401034,4299002,2437540,1/22/2014,2/4/2014,3/1/2014,3/1/2014,3/1/2014,0
1044911,101101,210121,401034,4300004,2438108,10/19/2014,11/5/2014,11/9/2014,11/9/2014,11/9/2014,0.15
1045398,101073,230755,401020,4302010,2439238,5/28/2014,6/6/2014,7/4/2014,7/4/2014,7/4/2014,0
1046119,101198,210259,401007,4305008,2440942,10/11/2014,10/20/2014,10/29/2014,10/29/2014,10/29/2014,0
1046368,101031,230587,401035,4306001,2441504,8/26/2013,9/24/2013,9/29/2013,9/29/2013,9/29/2013,0
1046609,101073,230705,401020,4307004,2442074,8/28/2014,8/29/2014,10/2/2014,10/2/2014,10/2/2014,0
1046859,101086,220473,401021,4308006,2442641,2/24/2013,3/2/2013,4/6/2013,4/6/2013,4/6/2013,0
1047099,101034,230644,401032,4309007,2443206,7/10/2013,7/22/2013,8/27/2013,8/27/2013,8/27/2013,0
1047586,101069,230662,401023,4311010,2444340,10/13/2013,10/31/2013,11/29/2013,11/29/2013,11/29/2013,0.15
1047832,101082,220452,401030,4312007,2444913,2/26/2014,3/2/2014,3/4/2014,3/4/2014,3/4/2014,0.15
1048075,101031,230556,401035,4313003,2445482,3/31/2013,4/25/2013,4/27/2013,4/27/2013,4/27/2013,0
1048305,101070,220434,401057,4314004,2446051,4/27/2014,5/6/2014,6/15/2014,6/15/2014,6/15/2014,0
1048546,101073,230739,401020,4315004,2446608,1/14/2014,1/14/2014,2/1/2014,2/1/2014,2/1/2014,0.15
1048805,101198,210259,401007,4316007,2447179,8/23/2013,9/12/2013,10/3/2013,10/3/2013,10/3/2013,0
1049050,101034,230646,401032,4317007,2447747,8/30/2013,9/25/2013,9/29/2013,9/29/2013,9/29/2013,0
1049285,101093,220484,401045,4318003,2448309,8/31/2014,9/23/2014,10/13/2014,10/13/2014,10/13/2014,0.15
1049525,101093,220499,401045,4319010,2448886,1/16/2014,1/23/2014,2/7/2014,2/7/2014,2/7/2014,0.13
1050013,101098,220526,401057,4321002,2450009,10/3/2014,10/9/2014,10/23/2014,10/23/2014,10/23/2014,0
1050250,101086,220466,401021,4322003,2450575,10/5/2014,10/28/2014,11/10/2014,11/10/2014,11/10/2014,0
1050492,101090,230825,401059,4323008,2451144,3/14/2013,3/21/2013,3/28/2013,3/28/2013,3/28/2013,0
1050747,101028,210038,401049,4324001,2451718,11/4/2013,11/15/2013,11/23/2013,11/23/2013,11/23/2013,0.15
1050993,101198,210259,401007,4325010,2452286,5/28/2013,6/13/2013,7/2/2013,7/2/2013,7/2/2013,0
1051227,101031,230572,401035,4326006,2452852,12/6/2013,12/8/2013,1/8/2014,1/8/2014,1/8/2014,0
1051712,101031,230571,401035,4328008,2453989,1/24/2013,2/19/2013,3/25/2013,3/25/2013,3/25/2013,0
1051967,101142,210182,401019,4329001,2454551,7/22/2014,8/15/2014,9/22/2014,9/22/2014,9/22/2014,0
1052438,101090,230851,401059,4331007,2455688,3/3/2014,3/24/2014,4/18/2014,4/18/2014,4/18/2014,0.1
1052686,101186,210242,401034,4332010,2456250,10/22/2014,10/28/2014,11/22/2014,11/22/2014,11/22/2014,0
1053424,101090,230848,401059,4335002,2457955,10/24/2013,10/28/2013,11/24/2013,11/24/2013,11/24/2013,0
1053667,101085,230813,401044,4336010,2458522,4/14/2014,5/8/2014,5/24/2014,5/24/2014,5/24/2014,0.05
1053896,101065,220416,401051,4337008,2459089,9/7/2014,9/7/2014,9/29/2014,9/29/2014,10/2/2014,0.15
1054154,101031,230570,401035,4338005,2459659,12/15/2013,1/5/2014,1/29/2014,1/29/2014,1/29/2014,0
1054386,101085,230770,401044,4339004,2460225,5/29/2014,6/26/2014,6/28/2014,6/28/2014,6/28/2014,0
1054640,101069,230690,401023,4340009,2460789,5/3/2014,5/17/2014,5/18/2014,5/18/2014,5/18/2014,0
1054873,101154,210198,401004,4341005,2461348,2/15/2013,3/1/2013,4/1/2013,4/1/2013,4/1/2013,0
1055358,101033,220341,401021,4343003,2462490,2/14/2014,2/24/2014,4/5/2014,4/5/2014,4/5/2014,0
1055603,101144,210184,401004,4344005,2463050,7/31/2014,8/24/2014,9/10/2014,9/10/2014,9/12/2014,0
1055848,101035,220354,401063,4345009,2463626,6/2/2013,6/18/2013,6/28/2013,6/28/2013,6/28/2013,0
1056085,101082,220456,401030,4346006,2464190,12/1/2012,1/1/2013,2/10/2013,2/10/2013,2/10/2013,0
1056337,101061,210076,401046,4347005,2464761,6/11/2014,6/11/2014,7/16/2014,7/16/2014,7/16/2014,0
1056572,101086,220465,401021,4348005,2465326,2/27/2013,3/3/2013,4/6/2013,4/6/2013,4/6/2013,0.15
1056817,101090,230830,401059,4349001,2465892,11/15/2013,12/9/2013,12/16/2013,12/16/2013,12/16/2013,0
1057061,101069,230672,401023,4350004,2466463,4/12/2013,4/27/2013,6/8/2013,6/8/2013,6/8/2013,0
1057306,101095,210113,401004,4351009,2467022,10/14/2013,10/28/2013,11/11/2013,11/11/2013,11/11/2013,0.15
1057550,101069,230679,401023,4352003,2467595,10/6/2014,10/26/2014,11/9/2014,11/9/2014,11/9/2014,0.15
1057793,101085,230794,401044,4353009,2468154,10/23/2014,10/29/2014,12/1/2014,12/1/2014,12/1/2014,0
1058271,101085,230775,401044,4355001,2469295,11/21/2013,12/10/2013,12/12/2013,12/12/2013,12/12/2013,0
1058521,101151,210193,401028,4356010,2469853,6/6/2014,6/11/2014,7/12/2014,7/12/2014,7/12/2014,0.07
1058759,101004,220298,401030,4357004,2470425,3/28/2014,4/2/2014,4/19/2014,4/19/2014,4/19/2014,0
1059002,101005,210004,401034,4358002,2470987,8/26/2014,9/2/2014,9/3/2014,9/3/2014,9/3/2014,0
1059240,101069,230702,401023,4359005,2471561,5/24/2014,6/21/2014,7/27/2014,7/27/2014,7/27/2014,0
1059732,101069,230669,401023,4361005,2472698,9/14/2014,10/11/2014,10/29/2014,10/29/2014,10/29/2014,0.15
1059980,101164,210212,401043,4362005,2473259,9/11/2013,10/2/2013,10/20/2013,10/20/2013,10/20/2013,0.04
1060224,101070,220433,401057,4363004,2473823,7/9/2014,7/20/2014,9/2/2014,9/2/2014,9/2/2014,0
1060466,101069,230694,401023,4364007,2474392,5/27/2013,6/24/2013,6/25/2013,6/25/2013,6/25/2013,0
1060700,101073,230704,401020,4365007,2474968,3/17/2014,4/10/2014,4/19/2014,4/19/2014,4/19/2014,0
1060956,101031,230583,401035,4366008,2475530,7/5/2014,7/11/2014,8/11/2014,8/11/2014,8/11/2014,0
1061182,101011,210014,401007,4367003,2476092,5/25/2013,6/9/2013,7/8/2013,7/8/2013,7/8/2013,0
1061440,101069,230657,401023,4368008,2476665,6/26/2013,7/17/2013,8/23/2013,8/23/2013,8/23/2013,0
1061682,101035,220362,401063,4369004,2477230,12/7/2012,1/1/2013,1/31/2013,1/31/2013,1/31/2013,0.15
1061914,101090,230838,401059,4370008,2477796,3/26/2014,4/9/2014,5/23/2014,5/23/2014,5/23/2014,0.15
1062155,101171,210222,401049,4371001,2478360,6/10/2013,6/12/2013,7/19/2013,7/19/2013,7/19/2013,0
1062403,101091,210108,401055,4372002,2478934,8/16/2013,8/23/2013,9/23/2013,9/23/2013,9/23/2013,0
1062648,101069,230674,401023,4373009,2479499,3/24/2014,4/14/2014,5/21/2014,5/21/2014,5/21/2014,0
1062886,101069,230680,401023,4374008,2480068,10/13/2014,10/17/2014,11/20/2014,11/20/2014,11/24/2014,0
1063374,101069,230700,401023,4376008,2481200,3/31/2014,3/31/2014,4/12/2014,4/12/2014,4/12/2014,0
1063618,101090,230846,401059,4377009,2481760,1/15/2013,2/8/2013,3/24/2013,3/24/2013,3/24/2013,0
1063866,101085,230810,401044,4378006,2482331,4/28/2013,5/16/2013,5/20/2013,5/20/2013,5/20/2013,0
1064108,101069,230682,401023,4379003,2482894,11/2/2014,11/4/2014,12/3/2014,12/3/2014,12/3/2014,0
1064351,101002,220268,401036,4380007,2483466,2/28/2013,3/5/2013,4/17/2013,4/17/2013,4/17/2013,0
1064590,101069,230684,401023,4381008,2484030,6/30/2014,7/4/2014,7/19/2014,7/19/2014,7/19/2014,0.02
1064835,101059,210073,401052,4382002,2484601,9/10/2013,10/3/2013,10/12/2013,10/12/2013,10/12/2013,0
1065081,101082,220449,401030,4383007,2485168,10/1/2013,10/13/2013,11/16/2013,11/16/2013,11/16/2013,0.15
1065319,101096,220505,401027,4384003,2485732,11/19/2013,12/11/2013,12/31/2013,12/31/2013,12/31/2013,0
1065560,101057,210070,401055,4385003,2486298,9/8/2013,9/18/2013,10/18/2013,10/18/2013,10/18/2013,0
1065810,101065,220427,401051,4386008,2486866,12/18/2012,1/1/2013,2/5/2013,2/5/2013,2/5/2013,0.05
1066060,101034,230604,401032,4387004,2487439,7/27/2013,7/28/2013,8/6/2013,8/6/2013,8/6/2013,0
1066294,101085,230813,401044,4388006,2488006,9/13/2014,10/1/2014,10/22/2014,10/22/2014,10/23/2014,0
1066542,101069,230689,401023,4389006,2488574,2/21/2014,3/2/2014,4/2/2014,4/2/2014,4/2/2014,0
1066775,101031,230545,401035,4390008,2489135,10/7/2013,11/5/2013,11/11/2013,11/11/2013,11/11/2013,0
1067031,101090,230855,401059,4391007,2489704,3/19/2014,3/23/2014,5/2/2014,5/2/2014,5/2/2014,0
1067261,101033,220337,401021,4392004,2490272,7/19/2014,8/15/2014,9/12/2014,9/12/2014,9/12/2014,0
1067757,101086,220480,401021,4394002,2491410,2/15/2014,3/13/2014,4/9/2014,4/9/2014,4/9/2014,0
1068233,101070,220445,401057,4396009,2492543,3/31/2014,4/9/2014,5/7/2014,5/7/2014,5/7/2014,0
1068486,101069,230648,401023,4397006,2493103,8/18/2013,8/18/2013,9/5/2013,9/5/2013,9/9/2013,0
1068724,101038,220380,401048,4398004,2493668,9/10/2014,9/13/2014,9/21/2014,9/21/2014,9/21/2014,0
1068959,101034,230643,401032,4399008,2494234,11/29/2013,12/7/2013,12/22/2013,12/22/2013,12/22/2013,0
1069210,101090,230823,401059,4400003,2494809,1/7/2014,1/21/2014,2/17/2014,2/17/2014,2/17/2014,0
1069454,101127,210159,401019,4401003,2495380,2/21/2014,3/7/2014,3/30/2014,3/30/2014,3/30/2014,0.15
1069690,101085,230776,401044,4402003,2495937,6/5/2013,7/1/2013,7/7/2013,7/7/2013,7/7/2013,0
1069941,101073,230722,401020,4403001,2496506,8/8/2014,8/16/2014,8/21/2014,8/21/2014,8/21/2014,0
1070189,101031,230592,401035,4404002,2497075,1/5/2013,2/1/2013,3/16/2013,3/16/2013,3/16/2013,0
1070912,101085,230762,401044,4407006,2498780,5/27/2014,6/20/2014,6/30/2014,6/30/2014,6/30/2014,0
1071157,101163,210210,401058,4408004,2499340,1/18/2013,1/26/2013,3/8/2013,3/8/2013,3/8/2013,0
1071397,101086,220468,401021,4409009,2499916,6/17/2014,6/21/2014,7/22/2014,7/22/2014,7/22/2014,0
1071636,101034,230628,401032,4410003,2500477,6/23/2014,7/20/2014,8/4/2014,8/4/2014,8/4/2014,0.15
1071878,101070,220434,401057,4411003,2501049,2/13/2013,2/16/2013,3/1/2013,3/1/2013,3/1/2013,0
1072134,101034,230638,401032,4412006,2501614,2/17/2014,3/1/2014,3/25/2014,3/25/2014,3/25/2014,0
1072362,101085,230809,401044,4413010,2502181,5/21/2014,5/27/2014,6/1/2014,6/1/2014,6/1/2014,0
1072863,101034,230625,401032,4415006,2503318,8/17/2014,8/24/2014,8/29/2014,8/29/2014,9/2/2014,0
1073107,101102,210122,401028,4416010,2503873,12/5/2013,12/27/2013,1/27/2014,1/27/2014,1/27/2014,0
1073334,101034,230601,401032,4417001,2504452,8/29/2013,8/30/2013,9/7/2013,9/7/2013,9/7/2013,0
1073575,101085,230786,401044,4418005,2505014,9/11/2014,10/9/2014,11/14/2014,11/14/2014,11/14/2014,0.15
1073837,101074,210089,401052,4419001,2505580,6/14/2013,7/7/2013,7/22/2013,7/22/2013,7/22/2013,0.15
1074074,101132,210165,401055,4420008,2506150,7/25/2013,8/4/2013,8/16/2013,8/16/2013,8/16/2013,0
1074304,101031,230585,401035,4421003,2506712,6/28/2014,7/22/2014,8/7/2014,8/7/2014,8/7/2014,0.15
1074803,101093,220498,401045,4423007,2507851,1/25/2014,2/7/2014,3/23/2014,3/23/2014,3/23/2014,0.15
1075041,101085,230805,401044,4424001,2508419,3/30/2014,4/22/2014,5/1/2014,5/1/2014,5/1/2014,0
1075525,101082,220450,401030,4426001,2509554,7/5/2014,7/27/2014,8/21/2014,8/21/2014,8/21/2014,0
1075781,101034,230616,401032,4427001,2510115,9/3/2014,9/4/2014,10/6/2014,10/6/2014,10/6/2014,0
1076024,101090,230849,401059,4428003,2510684,9/26/2014,9/29/2014,10/10/2014,10/10/2014,10/10/2014,0
1076248,101090,230855,401059,4429002,2511246,1/6/2013,1/11/2013,2/10/2013,2/12/2013,2/12/2013,0
1076493,101174,210226,401049,4430010,2511812,4/4/2014,4/7/2014,4/11/2014,4/11/2014,4/11/2014,0.01
1076749,101033,220351,401021,4431005,2512380,5/19/2014,6/14/2014,6/30/2014,6/30/2014,6/30/2014,0
1076990,101156,210201,401058,4432010,2512953,9/21/2013,9/23/2013,10/7/2013,10/7/2013,10/7/2013,0.15
1077237,101034,230614,401032,4433007,2513515,1/18/2014,2/5/2014,3/6/2014,3/6/2014,3/6/2014,0
1077480,101075,210092,401046,4434009,2514085,12/13/2013,1/6/2014,1/23/2014,1/23/2014,1/23/2014,0
1077720,101018,210027,401034,4435003,2514648,2/21/2013,3/17/2013,4/30/2013,4/30/2013,4/30/2013,0
1077959,101149,210191,401016,4436010,2515215,7/1/2013,7/21/2013,7/29/2013,7/29/2013,7/29/2013,0
1078193,101085,230802,401044,4437009,2515788,4/8/2014,5/4/2014,6/17/2014,6/17/2014,6/17/2014,0
1078454,101034,230595,401032,4438005,2516351,9/24/2013,10/2/2013,11/13/2013,11/13/2013,11/13/2013,0.15
1078681,101199,210261,401049,4439006,2516919,9/15/2014,10/8/2014,11/11/2014,11/11/2014,11/11/2014,0
1078921,101035,220355,401063,4440010,2517481,5/25/2013,6/4/2013,6/24/2013,6/24/2013,6/28/2013,0.15
1079907,101069,230677,401023,4444005,2519756,10/21/2013,11/8/2013,12/15/2013,12/15/2013,12/15/2013,0.15
1080146,101068,210086,401028,4445010,2520317,11/5/2013,11/16/2013,11/29/2013,11/29/2013,11/29/2013,0
1080380,101197,210258,401022,4446006,2520885,4/28/2014,5/1/2014,6/14/2014,6/14/2014,6/14/2014,0
1080873,101069,230690,401023,4448002,2522023,1/12/2014,1/30/2014,3/4/2014,3/4/2014,3/4/2014,0
1081121,101085,230766,401044,4449010,2522585,3/24/2013,4/21/2013,5/8/2013,5/8/2013,5/8/2013,0
1081366,101085,230777,401044,4450002,2523163,4/23/2013,5/18/2013,5/19/2013,5/19/2013,5/19/2013,0.15
1081605,101069,230648,401023,4451005,2523728,5/6/2014,5/16/2014,5/17/2014,5/17/2014,5/17/2014,0
1081849,101086,220469,401021,4452004,2524289,3/21/2014,3/27/2014,4/23/2014,4/24/2014,4/24/2014,0
1082082,101160,210206,401022,4453005,2524854,5/3/2014,5/8/2014,6/20/2014,6/21/2014,6/21/2014,0.15
1082332,101179,210232,401034,4454001,2525422,3/23/2014,4/15/2014,5/23/2014,5/23/2014,5/23/2014,0.15
1082572,101093,220487,401045,4455010,2525987,8/27/2014,9/4/2014,9/14/2014,9/14/2014,9/14/2014,0
1082810,101085,230805,401044,4456006,2526555,3/1/2014,3/7/2014,3/28/2014,3/28/2014,3/28/2014,0.15
1083070,101031,230588,401035,4457005,2527129,11/22/2013,11/24/2013,12/26/2013,12/26/2013,12/26/2013,0
1083312,101042,210051,401007,4458009,2527698,10/3/2014,10/18/2014,11/17/2014,11/17/2014,11/17/2014,0
1083540,101070,220431,401057,4459008,2528261,2/17/2013,3/5/2013,3/25/2013,3/25/2013,3/25/2013,0
1083792,101081,210101,401061,4460010,2528825,5/16/2014,5/26/2014,6/24/2014,6/24/2014,6/24/2014,0
1084276,101069,230664,401023,4462006,2529966,9/13/2013,9/13/2013,10/16/2013,10/20/2013,10/20/2013,0
1084519,101082,220457,401030,4463007,2530524,3/21/2014,3/22/2014,3/30/2014,3/30/2014,3/30/2014,0
1084754,101090,230822,401059,4464001,2531098,5/30/2014,6/5/2014,6/20/2014,6/20/2014,6/20/2014,0.07
1085004,101085,230775,401044,4465005,2531665,10/31/2014,11/29/2014,12/31/2014,12/31/2014,12/31/2014,0
1085257,101096,220513,401027,4466010,2532230,1/6/2013,2/3/2013,3/9/2013,3/9/2013,3/9/2013,0.15
1085497,101082,220459,401030,4467002,2532791,9/1/2013,9/21/2013,9/27/2013,9/27/2013,9/30/2013,0
1085726,101104,210126,401022,4468001,2533360,7/4/2013,7/22/2013,7/31/2013,7/31/2013,7/31/2013,0
1085981,101141,210180,401034,4469001,2533929,11/12/2014,12/5/2014,12/31/2014,12/31/2014,12/31/2014,0
1086229,101168,210217,401055,4470010,2534491,7/1/2013,7/22/2013,8/12/2013,8/12/2013,8/12/2013,0
1086457,101170,210221,401049,4471009,2535062,3/12/2014,4/9/2014,5/16/2014,5/16/2014,5/16/2014,0.11
1086715,101073,230715,401020,4472004,2535630,10/27/2013,10/27/2013,10/29/2013,10/29/2013,10/29/2013,0
